ope_dic_identifiant;car_valeur_quantitatif;annee
102;89;2018
102;81;2018
102;80;2018
102;79;2018
102;85;2018
102;81;2018
102;89;2018
102;88;2018
102;72;2018
102;83;2018
102;88;2018
102;85;2018
102;78;2018
102;82;2018
102;154;2018
102;83;2018
102;78;2018
102;87;2018
102;88;2018
102;87;2018
102;78;2018
102;83;2018
102;139;2018
102;80;2018
102;85;2018
102;83;2018
102;80;2018
102;126;2018
102;80;2018
102;81;2018
102;80;2018
102;86;2018
102;78;2018
102;82;2018
102;95;2018
102;84;2018
102;82;2018
102;90;2018
102;85;2018
102;74;2018
102;78;2018
102;91;2018
102;87;2018
102;85;2018
102;86;2018
102;90;2018
102;84;2018
102;83;2018
102;82;2018
102;83;2018
102;78;2018
102;88;2018
102;88;2018
102;91;2018
102;80;2018
102;81;2018
102;83;2018
102;78;2018
102;83;2018
102;81;2018
102;89;2018
102;123;2018
102;103;2018
102;133;2018
102;82;2018
102;79;2018
102;83;2018
102;78;2018
102;84;2018
102;97;2018
102;88;2018
102;96;2018
102;80;2018
102;90;2018
102;78;2018
102;86;2018
102;91;2018
102;82;2018
102;78;2018
102;79;2018
102;91;2018
102;81;2018
102;86;2018
102;89;2018
102;100;2018
102;98;2018
102;88;2018
102;92;2018
102;112;2018
102;77;2018
102;86;2018
102;86;2018
102;127;2018
102;98;2018
102;81;2018
102;122;2018
102;89;2018
102;83;2018
102;84;2018
102;84;2018
102;78;2018
102;93;2018
102;89;2018
102;76;2018
102;81;2018
102;82;2018
102;85;2018
102;82;2018
102;93;2018
102;79;2018
102;83;2018
102;83;2018
102;80;2018
102;90;2018
102;82;2018
102;79;2018
102;88;2018
102;77;2018
102;77;2018
102;93;2018
102;148;2018
102;87;2018
102;86;2018
102;91;2018
102;105;2018
102;86;2018
102;83;2018
102;84;2018
102;128;2018
102;78;2018
102;82;2018
102;83;2018
102;85;2018
102;84;2018
102;89;2018
102;80;2018
102;77;2018
102;87;2018
102;80;2018
102;75;2018
102;82;2018
102;81;2018
102;88;2018
102;87;2018
102;80;2018
102;79;2018
102;82;2018
102;83;2018
102;82;2018
102;88;2018
102;73;2018
102;85;2018
102;80;2018
102;78;2018
102;78;2018
102;100;2018
102;97;2018
102;87;2018
102;82;2018
102;81;2018
102;77;2018
102;100;2018
102;116;2018
102;98;2018
102;84;2018
102;79;2018
102;84;2018
102;78;2018
102;134;2018
102;123;2018
102;98;2018
102;88;2018
102;85;2018
102;99;2018
102;90;2018
102;98;2018
102;85;2018
102;94;2018
102;104;2018
102;83;2018
102;83;2018
102;84;2018
102;80;2018
102;81;2018
102;81;2018
102;94;2018
102;83;2018
102;73;2018
102;77;2018
102;73;2018
102;75;2018
102;82;2018
102;88;2018
102;83;2018
102;92;2018
102;99;2018
102;84;2018
102;87;2018
102;111;2018
102;88;2018
102;81;2018
102;91;2018
102;90;2018
102;104;2018
102;78;2018
102;99;2018
102;82;2018
102;95;2018
102;85;2018
102;85;2018
102;83;2018
102;86;2018
102;87;2018
102;95;2018
102;90;2018
102;76;2018
102;87;2018
102;91;2018
102;168;2018
102;148;2018
102;184;2018
102;189;2018
102;140;2018
102;134;2018
102;117;2018
102;126;2018
102;82;2018
102;108;2018
102;99;2018
102;88;2018
102;92;2018
102;98;2018
102;102;2018
102;100;2018
102;120;2018
102;157;2018
102;108;2018
102;90;2018
102;78;2018
102;99;2018
102;87;2018
102;86;2018
102;166;2018
102;92;2018
102;88;2018
102;87;2018
102;82;2018
102;93;2018
102;106;2018
102;110;2018
102;161;2018
102;80;2018
102;143;2018
102;114;2018
102;87;2018
102;85;2018
102;84;2018
102;95;2018
102;84;2018
102;90;2018
102;130;2018
102;146;2018
102;100;2018
102;74;2018
102;100;2018
102;97;2018
102;101;2018
102;89;2018
102;83;2018
102;112;2018
102;103;2018
102;104;2018
102;97;2018
102;84;2018
102;88;2018
102;121;2018
102;96;2018
102;98;2018
102;94;2018
102;88;2018
102;99;2018
102;89;2018
102;89;2018
102;78;2018
102;100;2018
102;89;2018
102;81;2018
102;93;2018
102;85;2018
102;80;2018
102;84;2018
102;109;2018
102;102;2018
102;90;2018
102;117;2018
102;85;2018
102;84;2018
102;130;2018
102;97;2018
102;93;2018
102;93;2018
102;91;2018
102;98;2018
102;86;2018
102;98;2018
102;92;2018
102;120;2018
102;137;2018
102;92;2018
102;141;2018
102;91;2018
102;93;2018
102;152;2018
102;101;2018
102;92;2018
102;87;2018
102;135;2018
102;116;2018
102;85;2018
102;86;2018
102;75;2018
102;86;2018
102;88;2018
102;86;2018
102;77;2018
102;100;2018
102;80;2018
102;90;2018
102;94;2018
102;81;2018
102;84;2018
102;83;2018
102;75;2018
102;75;2018
102;96;2018
102;80;2018
102;117;2018
102;92;2018
102;97;2018
102;90;2018
102;95;2018
102;97;2018
102;94;2018
102;82;2018
102;81;2018
102;78;2018
102;89;2018
102;85;2018
102;87;2018
102;91;2018
102;85;2018
102;86;2018
102;87;2018
102;86;2018
102;86;2018
102;75;2018
102;84;2018
102;87;2018
102;144;2018
102;89;2018
102;135;2018
102;77;2018
102;125;2018
102;127;2018
102;94;2018
102;80;2018
102;79;2018
102;102;2018
102;94;2018
102;109;2018
102;110;2018
102;86;2018
102;81;2018
102;104;2018
102;228;2018
102;79;2018
102;87;2018
102;135;2018
102;87;2018
102;87;2018
102;96;2018
102;86;2018
102;190;2018
102;162;2018
102;81;2018
102;79;2018
102;79;2018
102;85;2018
102;132;2018
102;95;2018
102;118;2018
102;128;2018
102;83;2018
102;95;2018
102;88;2018
102;119;2018
102;81;2018
102;105;2018
102;87;2018
102;95;2018
102;100;2018
102;98;2018
102;81;2018
102;88;2018
102;95;2018
102;92;2018
102;94;2018
102;117;2018
102;84;2018
102;99;2018
102;95;2018
102;90;2018
102;95;2018
102;127;2018
102;94;2018
102;102;2018
102;84;2018
102;83;2018
102;84;2018
102;95;2018
102;91;2018
102;81;2018
102;94;2018
102;91;2018
102;95;2018
102;83;2018
102;147;2018
102;98;2018
102;102;2018
102;94;2018
102;88;2018
102;90;2018
102;87;2018
102;143;2018
102;86;2018
102;84;2018
102;91;2018
102;96;2018
102;100;2018
102;86;2018
102;138;2018
102;99;2018
102;93;2018
102;90;2018
102;85;2018
102;89;2018
102;94;2018
102;94;2018
102;96;2018
102;92;2018
102;107;2018
102;82;2018
102;88;2018
102;89;2018
102;95;2018
102;85;2018
102;95;2018
102;94;2018
102;101;2018
102;98;2018
102;88;2018
102;92;2018
102;93;2018
102;83;2018
102;87;2018
102;87;2018
102;84;2018
102;87;2018
102;82;2018
102;88;2018
102;82;2018
102;83;2018
102;87;2018
102;82;2018
102;81;2018
102;84;2018
102;89;2018
102;79;2018
102;85;2018
102;75;2018
102;89;2018
102;84;2018
102;89;2018
102;85;2018
102;90;2018
102;87;2018
102;82;2018
102;84;2018
102;82;2018
102;83;2018
102;85;2018
102;92;2018
102;86;2018
102;93;2018
102;153;2018
102;95;2018
102;100;2018
102;129;2018
102;98;2018
102;87;2018
102;83;2018
102;103;2018
102;97;2018
102;128;2018
102;98;2018
102;103;2018
102;90;2018
102;114;2018
102;109;2018
102;90;2018
102;82;2018
102;92;2018
102;101;2018
102;126;2018
102;134;2018
102;86;2018
102;117;2018
102;137;2018
102;100;2018
102;92;2018
102;106;2018
102;109;2018
102;100;2018
102;90;2018
102;87;2018
102;90;2018
102;119;2018
102;125;2018
102;91;2018
102;115;2018
102;93;2018
102;136;2018
102;119;2018
102;106;2018
102;89;2018
102;123;2018
102;87;2018
102;125;2018
102;88;2018
102;108;2018
102;91;2018
102;90;2018
102;123;2018
102;88;2018
102;210;2018
102;168;2018
102;266;2018
102;157;2018
102;153;2018
102;142;2018
102;84;2018
102;157;2018
102;203;2018
102;90;2018
102;94;2018
102;124;2018
102;92;2018
102;83;2018
102;88;2018
102;103;2018
102;77;2018
102;119;2018
102;107;2018
102;94;2018
102;91;2018
102;88;2018
102;90;2018
102;87;2018
102;87;2018
102;85;2018
102;78;2018
102;86;2018
102;87;2018
102;94;2018
102;88;2018
102;129;2018
102;84;2018
102;117;2018
102;117;2018
102;96;2018
102;88;2018
102;121;2018
102;102;2018
102;101;2018
102;145;2018
102;101;2018
102;92;2018
102;89;2018
102;105;2018
102;95;2018
102;98;2018
102;90;2018
102;223;2018
102;88;2018
102;98;2018
102;83;2018
102;132;2018
102;97;2018
102;93;2018
102;170;2018
102;126;2018
102;97;2018
102;148;2018
102;305;2018
102;115;2018
102;163;2018
102;106;2018
102;101;2018
102;105;2018
102;120;2018
102;101;2018
102;148;2018
102;109;2018
102;115;2018
102;109;2018
102;108;2018
102;97;2018
102;93;2018
102;113;2018
102;103;2018
102;89;2018
102;98;2018
102;84;2018
102;94;2018
102;93;2018
102;89;2018
102;92;2018
102;91;2018
102;89;2018
102;96;2018
102;126;2018
102;90;2018
102;157;2018
104;184;2018
104;227;2018
104;181;2018
104;129;2018
104;97;2018
104;68;2018
104;154;2018
104;97;2018
104;105;2018
104;90;2018
104;92;2018
104;166;2018
104;106;2018
104;91;2018
104;104;2018
104;128;2018
104;119;2018
104;75;2018
104;129;2018
104;151;2018
104;84;2018
104;116;2018
104;89;2018
104;102;2018
104;122;2018
104;171;2018
104;103;2018
104;134;2018
104;131;2018
104;98;2018
104;107;2018
104;88;2018
104;85;2018
104;114;2018
104;123;2018
104;91;2018
104;103;2018
104;85;2018
104;82;2018
104;93;2018
104;97;2018
104;123;2018
104;170;2018
104;166;2018
104;87;2018
104;145;2018
104;160;2018
104;125;2018
104;110;2018
104;170;2018
104;99;2018
104;96;2018
104;92;2018
104;175;2018
104;115;2018
104;199;2018
104;149;2018
104;113;2018
104;127;2018
104;206;2018
104;126;2018
104;122;2018
104;125;2018
104;165;2018
104;123;2018
104;114;2018
104;108;2018
104;111;2018
104;115;2018
104;106;2018
104;91;2018
104;104;2018
104;101;2018
104;145;2018
104;103;2018
104;145;2018
104;112;2018
104;99;2018
104;125;2018
104;159;2018
104;149;2018
104;147;2018
104;140;2018
104;142;2018
104;95;2018
104;98;2018
104;102;2018
104;94;2018
104;106;2018
104;111;2018
104;88;2018
104;97;2018
104;107;2018
104;124;2018
104;145;2018
104;80;2018
104;93;2018
104;102;2018
104;106;2018
104;136;2018
104;93;2018
104;86;2018
104;100;2018
104;191;2018
104;160;2018
104;114;2018
104;129;2018
104;105;2018
104;135;2018
104;81;2018
104;139;2018
104;107;2018
104;97;2018
104;116;2018
104;115;2018
104;143;2018
104;103;2018
104;125;2018
104;147;2018
104;169;2018
104;129;2018
104;117;2018
104;134;2018
104;144;2018
104;166;2018
104;143;2018
104;139;2018
104;87;2018
104;141;2018
104;124;2018
104;90;2018
104;121;2018
104;105;2018
104;120;2018
104;143;2018
104;115;2018
104;122;2018
104;100;2018
104;98;2018
104;92;2018
104;130;2018
104;74;2018
104;121;2018
104;93;2018
104;99;2018
104;122;2018
104;96;2018
104;133;2018
104;102;2018
104;107;2018
104;112;2018
104;92;2018
104;103;2018
104;90;2018
104;82;2018
104;99;2018
104;107;2018
104;90;2018
104;156;2018
104;102;2018
104;160;2018
104;95;2018
104;83;2018
104;104;2018
104;85;2018
104;92;2018
104;88;2018
104;124;2018
104;115;2018
104;85;2018
104;85;2018
104;114;2018
104;224;2018
104;160;2018
104;157;2018
104;147;2018
104;111;2018
104;124;2018
104;141;2018
104;99;2018
104;94;2018
104;120;2018
104;106;2018
104;104;2018
104;116;2018
104;147;2018
104;249;2018
104;92;2018
104;98;2018
104;102;2018
104;107;2018
104;98;2018
104;193;2018
104;101;2018
104;168;2018
104;89;2018
104;91;2018
104;92;2018
104;90;2018
104;140;2018
104;109;2018
104;119;2018
104;90;2018
104;90;2018
104;99;2018
104;96;2018
104;105;2018
104;90;2018
104;87;2018
104;94;2018
104;139;2018
104;147;2018
104;80;2018
104;89;2018
104;215;2018
104;100;2018
104;112;2018
104;110;2018
104;94;2018
104;135;2018
104;105;2018
104;103;2018
104;99;2018
104;121;2018
104;110;2018
104;92;2018
104;90;2018
104;79;2018
104;138;2018
104;156;2018
104;106;2018
104;151;2018
104;96;2018
104;107;2018
104;107;2018
104;167;2018
104;127;2018
104;91;2018
104;149;2018
104;102;2018
104;92;2018
104;110;2018
104;138;2018
104;90;2018
104;127;2018
104;113;2018
104;87;2018
104;104;2018
104;91;2018
104;128;2018
104;134;2018
104;100;2018
104;200;2018
104;119;2018
104;126;2018
104;163;2018
104;86;2018
104;91;2018
104;101;2018
104;117;2018
104;90;2018
104;101;2018
104;112;2018
104;99;2018
104;108;2018
104;96;2018
104;123;2018
104;96;2018
104;85;2018
104;97;2018
104;109;2018
104;102;2018
104;157;2018
104;100;2018
104;130;2018
104;145;2018
104;112;2018
104;91;2018
104;95;2018
104;109;2018
104;104;2018
104;150;2018
104;132;2018
104;115;2018
104;97;2018
104;122;2018
104;95;2018
104;98;2018
104;122;2018
104;105;2018
104;110;2018
104;110;2018
104;87;2018
104;96;2018
104;100;2018
104;97;2018
104;163;2018
104;92;2018
104;121;2018
104;126;2018
104;123;2018
104;110;2018
104;109;2018
104;223;2018
104;117;2018
104;90;2018
104;97;2018
104;126;2018
104;205;2018
104;130;2018
104;83;2018
104;114;2018
104;111;2018
104;152;2018
104;129;2018
104;112;2018
104;107;2018
104;83;2018
104;126;2018
104;130;2018
104;86;2018
104;100;2018
104;149;2018
104;94;2018
104;102;2018
104;105;2018
104;111;2018
104;135;2018
104;105;2018
104;102;2018
104;131;2018
104;102;2018
104;83;2018
104;137;2018
104;99;2018
104;89;2018
104;146;2018
104;110;2018
104;96;2018
104;145;2018
104;109;2018
104;200;2018
104;115;2018
104;89;2018
104;112;2018
104;125;2018
104;144;2018
104;110;2018
104;89;2018
104;195;2018
104;100;2018
104;97;2018
104;116;2018
104;121;2018
104;85;2018
104;88;2018
104;106;2018
104;82;2018
104;106;2018
104;146;2018
104;106;2018
104;148;2018
104;85;2018
104;125;2018
104;117;2018
104;111;2018
104;88;2018
104;113;2018
104;74;2018
104;109;2018
104;131;2018
104;117;2018
104;97;2018
104;154;2018
104;106;2018
104;100;2018
104;133;2018
104;91;2018
104;113;2018
104;95;2018
104;110;2018
104;95;2018
104;131;2018
104;109;2018
104;122;2018
104;109;2018
104;101;2018
104;85;2018
104;155;2018
104;106;2018
104;100;2018
104;95;2018
104;210;2018
104;143;2018
104;194;2018
104;80;2018
104;115;2018
104;181;2018
104;160;2018
104;91;2018
104;176;2018
104;80;2018
104;93;2018
104;158;2018
104;114;2018
104;109;2018
104;127;2018
104;169;2018
104;128;2018
104;96;2018
104;110;2018
104;136;2018
104;123;2018
104;143;2018
104;119;2018
104;123;2018
104;145;2018
104;94;2018
104;89;2018
104;112;2018
104;108;2018
104;87;2018
104;104;2018
104;106;2018
104;123;2018
104;132;2018
104;87;2018
104;99;2018
104;97;2018
104;122;2018
104;157;2018
104;102;2018
104;115;2018
104;110;2018
104;119;2018
104;89;2018
104;93;2018
104;91;2018
104;76;2018
104;102;2018
104;133;2018
104;79;2018
104;161;2018
104;80;2018
104;77;2018
104;96;2018
104;117;2018
104;95;2018
104;82;2018
104;104;2018
104;113;2018
104;89;2018
104;95;2018
104;125;2018
104;107;2018
104;87;2018
104;88;2018
104;94;2018
104;111;2018
104;84;2018
104;99;2018
104;122;2018
104;84;2018
104;85;2018
104;137;2018
104;87;2018
104;111;2018
104;94;2018
104;89;2018
104;106;2018
104;132;2018
104;86;2018
104;111;2018
104;97;2018
104;129;2018
104;100;2018
104;100;2018
104;107;2018
104;87;2018
104;90;2018
104;142;2018
104;136;2018
104;113;2018
104;97;2018
104;105;2018
104;113;2018
104;94;2018
104;133;2018
104;126;2018
104;77;2018
104;127;2018
104;102;2018
104;92;2018
104;86;2018
104;103;2018
104;102;2018
104;116;2018
104;94;2018
104;94;2018
104;101;2018
104;108;2018
104;100;2018
104;93;2018
104;102;2018
104;119;2018
104;111;2018
104;119;2018
104;107;2018
104;97;2018
104;108;2018
104;81;2018
104;85;2018
104;127;2018
104;136;2018
104;97;2018
104;115;2018
104;180;2018
104;123;2018
104;94;2018
104;143;2018
104;126;2018
104;114;2018
104;129;2018
104;109;2018
104;112;2018
104;96;2018
104;110;2018
104;107;2018
104;108;2018
104;106;2018
104;89;2018
104;147;2018
104;73;2018
104;129;2018
104;113;2018
104;105;2018
104;170;2018
104;96;2018
104;119;2018
104;101;2018
104;86;2018
104;155;2018
104;99;2018
104;134;2018
104;93;2018
104;111;2018
104;81;2018
104;125;2018
104;101;2018
104;83;2018
104;88;2018
104;83;2018
104;86;2018
104;109;2018
104;156;2018
104;127;2018
104;91;2018
104;116;2018
104;81;2018
104;81;2018
104;134;2018
104;105;2018
104;96;2018
104;134;2018
104;96;2018
104;135;2018
104;87;2018
104;100;2018
104;84;2018
104;112;2018
104;97;2018
104;139;2018
104;106;2018
104;102;2018
104;90;2018
104;99;2018
104;104;2018
104;104;2018
104;168;2018
104;88;2018
104;90;2018
104;114;2018
104;176;2018
104;84;2018
104;93;2018
104;111;2018
104;105;2018
104;87;2018
104;110;2018
104;149;2018
104;139;2018
104;84;2018
104;101;2018
104;111;2018
104;86;2018
104;115;2018
104;77;2018
104;115;2018
104;122;2018
104;132;2018
104;88;2018
104;88;2018
104;102;2018
104;94;2018
104;100;2018
104;95;2018
104;95;2018
104;83;2018
104;103;2018
104;153;2018
104;110;2018
104;100;2018
104;94;2018
104;100;2018
104;87;2018
104;205;2018
104;215;2018
104;93;2018
104;111;2018
104;117;2018
104;94;2018
104;123;2018
104;129;2018
104;134;2018
104;93;2018
104;87;2018
104;99;2018
104;118;2018
104;105;2018
104;75;2018
104;100;2018
104;112;2018
104;97;2018
104;95;2018
104;99;2018
104;129;2018
104;90;2018
104;99;2018
104;90;2018
104;98;2018
104;95;2018
104;92;2018
104;98;2018
104;90;2018
104;110;2018
104;97;2018
104;102;2018
104;84;2018
104;117;2018
104;90;2018
104;92;2018
104;115;2018
104;130;2018
104;90;2018
104;75;2018
104;123;2018
104;125;2018
104;93;2018
104;112;2018
104;115;2018
104;98;2018
104;159;2018
104;141;2018
104;146;2018
104;92;2018
104;110;2018
104;115;2018
104;116;2018
104;92;2018
104;175;2018
104;128;2018
104;184;2018
104;119;2018
104;92;2018
104;146;2018
104;96;2018
104;96;2018
104;165;2018
104;95;2018
104;93;2018
104;155;2018
104;118;2018
104;114;2018
104;105;2018
104;90;2018
104;166;2018
104;125;2018
104;78;2018
104;140;2018
104;87;2018
104;209;2018
104;90;2018
104;187;2018
104;89;2018
104;116;2018
104;153;2018
104;126;2018
104;135;2018
104;98;2018
104;94;2018
104;95;2018
104;84;2018
104;89;2018
104;112;2018
104;83;2018
104;109;2018
104;97;2018
104;72;2018
104;122;2018
104;98;2018
104;95;2018
104;86;2018
104;91;2018
104;98;2018
104;92;2018
104;97;2018
104;96;2018
104;92;2018
104;92;2018
104;146;2018
104;93;2018
104;174;2018
104;190;2018
104;105;2018
104;84;2018
104;200;2018
104;136;2018
104;108;2018
104;82;2018
104;93;2018
104;86;2018
104;141;2018
104;104;2018
104;119;2018
104;102;2018
104;110;2018
104;105;2018
104;94;2018
104;102;2018
104;140;2018
104;125;2018
104;92;2018
104;88;2018
104;88;2018
104;98;2018
104;98;2018
104;122;2018
104;145;2018
104;108;2018
104;95;2018
104;121;2018
104;204;2018
104;93;2018
104;134;2018
104;124;2018
104;85;2018
104;156;2018
104;82;2018
104;115;2018
104;80;2018
104;92;2018
104;97;2018
104;115;2018
104;122;2018
104;165;2018
104;106;2018
104;179;2018
104;187;2018
104;112;2018
104;93;2018
104;98;2018
104;128;2018
104;87;2018
104;110;2018
104;106;2018
104;106;2018
104;106;2018
104;75;2018
104;97;2018
104;85;2018
104;98;2018
104;97;2018
104;85;2018
104;153;2018
104;95;2018
104;104;2018
104;124;2018
104;112;2018
104;124;2018
104;97;2018
104;180;2018
104;104;2018
104;112;2018
104;146;2018
104;85;2018
104;87;2018
104;108;2018
104;90;2018
104;95;2018
104;95;2018
104;110;2018
104;92;2018
104;126;2018
104;100;2018
104;101;2018
104;113;2018
104;101;2018
104;81;2018
104;84;2018
104;126;2018
104;103;2018
104;128;2018
104;90;2018
104;110;2018
104;90;2018
104;91;2018
104;121;2018
104;108;2018
104;90;2018
104;133;2018
104;87;2018
104;86;2018
104;145;2018
104;102;2018
104;90;2018
104;134;2018
104;97;2018
104;90;2018
104;134;2018
104;97;2018
104;120;2018
104;115;2018
104;138;2018
104;142;2018
104;103;2018
104;119;2018
104;100;2018
104;115;2018
104;116;2018
104;82;2018
104;100;2018
104;98;2018
104;115;2018
104;126;2018
104;117;2018
104;93;2018
104;95;2018
104;131;2018
104;120;2018
104;116;2018
104;116;2018
104;121;2018
104;103;2018
104;158;2018
104;166;2018
104;101;2018
104;123;2018
104;100;2018
104;132;2018
104;101;2018
104;105;2018
104;110;2018
104;123;2018
104;100;2018
104;144;2018
104;99;2018
104;117;2018
104;107;2018
104;105;2018
104;99;2018
104;89;2018
104;99;2018
104;66;2018
104;154;2018
104;98;2018
104;102;2018
104;121;2018
104;121;2018
104;104;2018
104;104;2018
104;107;2018
104;138;2018
104;115;2018
104;112;2018
104;92;2018
104;115;2018
104;112;2018
104;87;2018
104;119;2018
104;97;2018
104;114;2018
104;92;2018
104;121;2018
104;117;2018
104;100;2018
104;109;2018
104;134;2018
104;134;2018
104;85;2018
104;101;2018
104;117;2018
104;116;2018
104;158;2018
104;110;2018
104;102;2018
104;93;2018
104;102;2018
104;91;2018
104;96;2018
104;82;2018
104;96;2018
104;86;2018
104;88;2018
104;86;2018
104;120;2018
104;108;2018
104;91;2018
104;77;2018
104;92;2018
104;102;2018
104;135;2018
104;103;2018
104;92;2018
104;99;2018
104;103;2018
104;126;2018
104;153;2018
104;87;2018
104;99;2018
104;84;2018
104;118;2018
104;129;2018
104;114;2018
104;105;2018
104;89;2018
104;80;2018
104;191;2018
104;112;2018
104;103;2018
104;107;2018
104;97;2018
104;91;2018
104;185;2018
104;106;2018
104;115;2018
104;90;2018
104;111;2018
104;88;2018
104;134;2018
104;90;2018
104;91;2018
104;83;2018
104;111;2018
104;174;2018
104;118;2018
104;139;2018
104;91;2018
104;119;2018
104;108;2018
104;84;2018
104;106;2018
104;106;2018
104;101;2018
104;104;2018
104;153;2018
104;107;2018
104;91;2018
104;97;2018
104;109;2018
104;139;2018
104;87;2018
104;99;2018
104;96;2018
104;95;2018
104;101;2018
104;101;2018
104;83;2018
104;103;2018
104;97;2018
104;89;2018
104;145;2018
104;109;2018
104;121;2018
104;195;2018
104;97;2018
104;95;2018
104;109;2018
104;106;2018
104;85;2018
104;109;2018
104;98;2018
104;136;2018
104;156;2018
104;113;2018
104;96;2018
104;113;2018
104;95;2018
104;102;2018
104;82;2018
104;86;2018
104;82;2018
104;92;2018
104;101;2018
104;111;2018
104;114;2018
104;92;2018
104;99;2018
104;85;2018
104;82;2018
104;130;2018
104;107;2018
104;105;2018
104;70;2018
104;187;2018
104;82;2018
104;107;2018
104;99;2018
104;109;2018
104;95;2018
104;110;2018
104;85;2018
104;81;2018
104;96;2018
104;98;2018
104;82;2018
104;111;2018
104;82;2018
104;99;2018
104;94;2018
104;156;2018
104;100;2018
104;102;2018
104;93;2018
104;96;2018
104;84;2018
104;128;2018
104;99;2018
104;95;2018
104;90;2018
104;90;2018
104;101;2018
104;75;2018
104;154;2018
104;70;2018
104;100;2018
104;75;2018
104;80;2018
104;80;2018
104;85;2018
104;80;2018
104;86;2018
104;89;2018
104;104;2018
104;93;2018
104;95;2018
104;132;2018
104;143;2018
104;90;2018
104;91;2018
104;102;2018
104;76;2018
104;114;2018
104;106;2018
104;120;2018
104;108;2018
104;89;2018
104;102;2018
104;88;2018
104;107;2018
104;85;2018
104;112;2018
104;85;2018
104;107;2018
104;128;2018
104;105;2018
104;99;2018
104;104;2018
104;136;2018
104;145;2018
104;78;2018
104;99;2018
104;103;2018
104;99;2018
104;140;2018
104;108;2018
104;97;2018
104;101;2018
104;96;2018
104;97;2018
104;80;2018
104;71;2018
104;107;2018
104;109;2018
104;72;2018
104;102;2018
104;111;2018
104;128;2018
104;92;2018
104;162;2018
104;86;2018
104;87;2018
104;106;2018
104;93;2018
104;93;2018
104;131;2018
104;173;2018
104;105;2018
104;90;2018
104;85;2018
104;94;2018
104;109;2018
104;75;2018
104;104;2018
104;94;2018
104;79;2018
104;138;2018
104;91;2018
104;95;2018
104;145;2018
104;111;2018
104;91;2018
104;100;2018
104;112;2018
104;107;2018
104;95;2018
104;115;2018
104;113;2018
104;111;2018
104;102;2018
104;157;2018
104;89;2018
104;81;2018
104;101;2018
104;102;2018
104;120;2018
104;106;2018
104;96;2018
104;95;2018
104;103;2018
104;100;2018
104;77;2018
104;93;2018
104;95;2018
104;85;2018
104;91;2018
104;87;2018
104;111;2018
104;97;2018
104;95;2018
104;92;2018
104;165;2018
104;145;2018
104;146;2018
104;70;2018
104;88;2018
104;93;2018
104;82;2018
104;99;2018
104;95;2018
104;84;2018
104;139;2018
104;84;2018
104;90;2018
104;96;2018
104;86;2018
104;102;2018
104;75;2018
104;106;2018
104;104;2018
104;105;2018
104;95;2018
104;83;2018
104;85;2018
104;96;2018
104;140;2018
104;92;2018
104;94;2018
104;102;2018
104;118;2018
104;94;2018
104;107;2018
104;95;2018
104;93;2018
104;91;2018
104;106;2018
104;109;2018
104;95;2018
104;124;2018
104;119;2018
104;91;2018
104;115;2018
104;117;2018
104;100;2018
104;91;2018
104;140;2018
104;100;2018
104;95;2018
104;77;2018
104;85;2018
104;146;2018
104;95;2018
104;90;2018
104;126;2018
104;90;2018
104;112;2018
104;97;2018
104;215;2018
104;82;2018
104;75;2018
104;99;2018
104;97;2018
104;96;2018
104;94;2018
104;137;2018
104;121;2018
104;95;2018
104;155;2018
104;172;2018
104;115;2018
104;125;2018
104;98;2018
104;210;2018
104;202;2018
104;115;2018
104;289;2018
104;112;2018
104;196;2018
104;175;2018
104;177;2018
104;123;2018
104;135;2018
104;109;2018
104;141;2018
104;106;2018
104;121;2018
104;112;2018
104;124;2018
104;101;2018
104;103;2018
104;90;2018
104;102;2018
104;117;2018
104;110;2018
104;68;2018
104;94;2018
104;85;2018
104;93;2018
104;138;2018
104;119;2018
104;133;2018
104;84;2018
104;103;2018
104;86;2018
104;84;2018
104;91;2018
104;111;2018
104;109;2018
104;87;2018
104;96;2018
104;79;2018
104;89;2018
104;94;2018
104;88;2018
104;197;2018
104;95;2018
104;92;2018
104;124;2018
104;118;2018
104;79;2018
104;85;2018
104;102;2018
104;122;2018
104;100;2018
104;175;2018
104;90;2018
104;102;2018
104;139;2018
104;103;2018
104;153;2018
104;119;2018
104;110;2018
104;96;2018
104;92;2018
104;95;2018
104;117;2018
104;111;2018
104;104;2018
104;90;2018
104;92;2018
104;126;2018
104;102;2018
104;123;2018
104;102;2018
104;99;2018
104;125;2018
104;131;2018
104;77;2018
104;154;2018
104;96;2018
104;99;2018
104;111;2018
104;126;2018
104;102;2018
104;110;2018
104;90;2018
104;84;2018
104;163;2018
104;101;2018
104;108;2018
104;131;2018
104;109;2018
104;104;2018
104;113;2018
104;97;2018
104;88;2018
104;132;2018
104;87;2018
104;104;2018
104;118;2018
104;97;2018
104;138;2018
104;116;2018
104;98;2018
104;122;2018
104;97;2018
104;79;2018
104;94;2018
104;90;2018
104;129;2018
104;106;2018
104;105;2018
104;93;2018
104;90;2018
104;90;2018
104;95;2018
104;79;2018
104;99;2018
104;111;2018
104;70;2018
104;90;2018
104;101;2018
104;134;2018
104;155;2018
104;96;2018
104;97;2018
104;92;2018
104;77;2018
104;92;2018
104;90;2018
104;94;2018
104;91;2018
104;135;2018
104;102;2018
104;106;2018
104;94;2018
104;124;2018
104;114;2018
104;118;2018
104;102;2018
104;111;2018
104;107;2018
104;93;2018
104;103;2018
